Wk,Year,Home,Away,Outcome,off_rank.x,games.x.x,pts.x,p_comp.x,p_att.x,comp_pct.x,p_yds.x,p_td.x,r_att.x,r_yds.x,r_avg.x,r_td.x,ttl_off_plays.x,ttl_off_yds.x,ttl_off_avg.x,pass_fd.x,rush_fd.x,pen_fd.x,ttl_fd.x,pen.x,pen_yds.x,fum.x,int.x,turnover.x,def_rank.x,games.y.x,opp_pts.x,opp_p_comp.x,opp_p_att.x,opp_comp_pct.x,opp_p_yds.x,opp_p_td.x,opp_r_att.x,opp_r_yds.x,opp_r_avg.x,opp_r_td.x,opp_ttl_off_plays.x,opp_ttl_off_yds.x,opp_ttl_off_avg.x,opp_pass_fd.x,opp_rush_fd.x,opp_pen_fd.x,opp_ttl_fd.x,def_pen.x,def_pen_yds.x,opp_fum.x,opp_int.x,opp_turnover.x,off_rank.y,games.x.y,pts.y,p_comp.y,p_att.y,comp_pct.y,p_yds.y,p_td.y,r_att.y,r_yds.y,r_avg.y,r_td.y,ttl_off_plays.y,ttl_off_yds.y,ttl_off_avg.y,pass_fd.y,rush_fd.y,pen_fd.y,ttl_fd.y,pen.y,pen_yds.y,fum.y,int.y,turnover.y,def_rank.y,games.y.y,opp_pts.y,opp_p_comp.y,opp_p_att.y,opp_comp_pct.y,opp_p_yds.y,opp_p_td.y,opp_r_att.y,opp_r_yds.y,opp_r_avg.y,opp_r_td.y,opp_ttl_off_plays.y,opp_ttl_off_yds.y,opp_ttl_off_avg.y,opp_pass_fd.y,opp_rush_fd.y,opp_pen_fd.y,opp_ttl_fd.y,def_pen.y,def_pen_yds.y,opp_fum.y,opp_int.y,opp_turnover.y
5,2017,Connecticut,East Carolina,0,103,12,23.6,21.3,35.1,60.8,269.2,1.5,40.3,146.3,3.6,1.4,75.4,415.5,5.5,10.8,7.9,2.6,21.3,5.3,48.8,0.7,0.9,1.6,122,12,37.9,26.5,39.4,67.2,333.9,2.8,37.3,185.1,5.0,2.2,76.7,519.0,6.8,14.4,9.5,1.8,25.7,9.0,81.2,0.4,0.5,0.9,94,12,24.9,25.6,45.3,56.5,317.9,2.2,32.8,108.1,3.3,0.8,78.1,426.0,5.5,14.3,6.0,2.9,23.3,6.7,58.3,0.4,1.3,1.8,130,12,45.0,18.8,28.3,66.4,295.2,2.6,41.8,246.3,5.9,3.0,70.1,541.4,7.7,11.3,11.8,1.7,24.8,7.8,77.3,0.3,0.6,0.9
6,2017,Iowa State,Texas,0,56,13,29.2,23.1,36.7,62.9,272.9,2.1,32.8,113.1,3.4,1.2,69.5,386.0,5.6,12.3,5.9,2.8,21.1,4.4,39.7,0.1,0.7,0.8,26,13,20.9,21.8,32.5,67.1,238.2,1.8,35.4,128.0,3.6,0.8,67.8,366.2,5.4,11.4,7.4,1.2,19.9,7.2,67.5,0.6,0.9,1.5,52,13,29.5,22.9,38.2,60.0,258.8,1.4,38.9,140.0,3.6,1.8,77.2,398.8,5.2,11.0,8.2,1.5,20.5,7.1,66.8,0.5,0.8,1.4,30,13,21.2,20.1,34.9,57.5,258.8,1.3,35.5,107.8,3.0,1.1,70.4,366.6,5.2,10.0,6.3,1.3,17.6,6.8,52.0,0.8,1.2,2.0
6,2017,Duke,Miami (FL),0,80,13,26.5,20.5,36.1,56.7,213.4,1.2,42.1,171.4,4.1,1.7,78.2,384.8,4.9,10.5,10.8,1.7,23.0,4.8,41.6,0.5,0.9,1.5,22,13,20.2,12.8,25.3,50.8,179.4,1.2,38.3,153.2,4.0,1.2,63.6,332.6,5.2,6.7,7.9,1.7,16.3,5.7,53.5,0.3,1.2,1.5,59,13,29.1,17.5,32.8,53.3,242.5,2.0,31.8,160.8,5.1,1.5,64.5,403.4,6.3,9.8,8.2,1.3,19.3,5.2,49.3,0.3,1.1,1.4,28,13,21.0,19.7,34.4,57.3,217.1,1.5,41.5,147.1,3.5,0.8,75.9,364.2,4.8,9.9,9.2,1.6,20.8,5.7,50.4,1.1,1.3,2.4
6,2017,Illinois,Nebraska,0,127,12,15.4,14.0,28.3,49.6,174.8,0.7,32.2,105.6,3.3,0.9,60.4,280.4,4.6,6.9,6.0,1.6,14.5,7.1,64.0,0.6,1.6,2.2,90,12,31.5,16.8,28.3,59.3,199.9,1.7,45.7,218.5,4.8,2.3,73.9,418.4,5.7,9.1,11.4,1.9,22.4,6.3,58.6,0.8,0.8,1.6,84,12,25.8,22.1,38.3,57.7,277.5,1.8,30.7,107.5,3.5,1.1,68.9,385.0,5.6,12.1,6.1,1.4,19.6,6.3,60.7,0.2,1.4,1.6,116,12,36.4,19.5,30.3,64.5,221.4,1.6,38.3,216.7,5.7,2.8,68.5,438.1,6.4,10.2,10.9,2.2,23.3,6.0,53.2,0.3,0.8,1.0
6,2017,Utah State,Brigham Young,1,51,13,30.2,19.5,33.5,58.4,226.0,1.3,37.3,171.4,4.6,1.8,70.8,397.4,5.6,10.1,7.8,1.2,19.1,6.2,56.0,0.8,1.0,1.8,67,13,26.9,16.1,28.9,55.6,182.5,1.3,48.2,217.2,4.5,1.5,77.1,399.6,5.2,8.3,11.3,1.6,21.2,7.1,56.2,1.2,1.0,2.2,124,13,17.1,17.5,32.2,54.5,194.6,1.0,30.9,130.7,4.2,0.9,63.1,325.3,5.2,8.9,6.7,0.9,16.5,4.5,39.2,0.6,1.5,2.1,46,13,24.7,19.5,29.7,65.8,225.2,1.5,40.0,147.6,3.7,1.2,69.7,372.8,5.3,10.4,9.2,1.0,20.5,5.3,49.0,0.7,0.6,1.3
6,2017,Washington State,USC,1,50,13,30.3,37.5,54.8,68.3,366.8,2.8,23.3,67.5,2.9,0.6,78.2,434.3,5.6,16.7,4.8,1.7,23.2,5.6,51.2,0.8,1.5,2.4,59,13,25.8,14.6,27.0,54.1,170.9,0.8,35.9,152.7,4.3,2.0,62.9,323.6,5.1,7.2,8.0,1.4,16.4,5.8,50.7,1.0,1.2,2.2,35,14,32.6,22.1,35.1,62.9,299.0,1.9,38.5,186.2,4.8,2.1,73.6,485.2,6.6,13.7,9.6,1.0,24.3,7.6,69.6,1.0,0.9,1.9,60,14,26.1,18.4,33.9,54.3,237.0,1.6,36.4,159.3,4.4,1.4,70.3,396.3,5.6,9.3,8.7,2.1,20.1,6.7,56.0,0.6,1.1,1.8
6,2017,Bowling Green State,Akron,0,90,12,25.3,18.8,34.8,54.2,235.0,1.8,35.8,155.0,4.3,1.1,70.6,390.0,5.5,9.8,7.8,1.8,19.3,7.4,68.9,1.1,1.0,2.1,123,12,38.0,18.4,31.3,58.8,253.3,1.8,45.3,253.3,5.6,2.9,76.7,506.6,6.6,11.3,12.7,2.1,26.1,5.4,46.7,1.2,0.8,1.9,108,14,22.1,17.3,31.9,54.1,210.6,1.7,32.8,105.7,3.2,1.0,64.7,316.4,4.9,9.8,6.4,2.2,18.4,6.3,62.4,0.4,0.8,1.2,73,14,28.0,20.4,32.9,62.0,237.4,1.7,40.4,205.9,5.1,1.7,73.3,443.3,6.0,10.4,10.8,2.2,23.4,6.4,62.4,0.6,1.4,1.9
6,2017,Alabama,Ole Miss,1,15,14,37.1,14.6,23.8,61.3,193.4,2.0,43.7,250.6,5.7,2.6,67.5,444.1,6.6,8.6,12.4,1.4,22.2,4.9,40.6,0.5,0.2,0.7,1,14,11.9,16.4,30.4,53.8,165.7,0.6,34.7,95.7,2.8,0.6,65.1,261.4,4.0,8.1,5.4,1.8,15.4,4.4,32.5,0.4,1.4,1.7,33,12,32.8,23.4,36.2,64.7,328.4,2.3,30.8,134.1,4.4,1.6,66.9,462.5,6.9,12.6,7.2,1.5,21.3,7.6,62.4,0.4,1.1,1.5,110,12,34.6,16.6,28.8,57.7,214.2,1.5,45.8,245.3,5.4,2.4,74.6,459.5,6.2,10.1,11.1,2.0,23.2,5.7,53.6,0.4,0.7,1.1
6,2017,Arkansas,New Mexico State,1,61,12,28.8,16.0,28.3,56.5,205.4,1.5,38.5,168.0,4.4,2.0,66.8,373.4,5.6,9.0,9.2,1.7,19.8,4.8,42.1,0.8,0.8,1.5,115,12,36.2,17.1,28.8,59.2,242.2,1.9,39.0,196.3,5.0,2.3,67.8,438.4,6.5,9.6,10.7,1.2,21.4,5.4,45.2,0.8,0.7,1.4,54,13,29.3,30.5,49.2,62.0,340.2,2.2,27.2,110.1,4.1,1.4,76.4,450.2,5.9,14.7,6.3,1.3,22.3,6.8,54.9,0.5,1.7,2.2,86,13,29.7,20.3,34.8,58.4,234.4,1.6,39.9,166.6,4.2,1.9,74.7,401.0,5.4,11.2,8.8,2.0,21.9,6.8,59.3,0.8,1.2,2.1
6,2017,Army,UTEP,1,46,13,30.7,1.5,5.0,30.8,27.8,0.2,60.4,362.3,6.0,3.8,65.4,390.1,6.0,1.2,18.5,1.0,20.8,4.2,36.3,0.4,0.5,0.8,32,13,22.0,14.6,23.4,62.5,176.8,1.1,32.4,173.8,5.4,1.8,55.8,350.6,6.3,8.2,8.8,1.2,18.2,4.8,38.3,0.7,0.5,1.2,130,12,11.8,12.6,27.6,45.6,136.2,0.6,28.8,95.5,3.3,0.8,56.3,231.7,4.1,5.2,5.8,1.3,12.3,5.8,53.3,0.5,1.2,1.7,119,12,36.8,17.9,28.3,63.4,212.3,2.0,43.1,234.8,5.5,2.7,71.3,447.1,6.3,9.8,12.6,1.7,23.8,6.4,57.8,0.7,0.5,1.2
6,2017,Auburn,Mississippi State,1,25,14,33.9,18.2,27.3,66.8,233.4,1.5,45.9,218.3,4.8,2.4,73.1,451.6,6.2,9.0,11.5,1.8,22.3,4.5,38.6,1.0,0.4,1.4,11,14,18.5,16.6,30.6,54.2,182.6,1.1,37.7,137.0,3.6,0.8,68.3,319.6,4.7,7.9,7.1,1.6,16.6,6.0,48.5,0.9,0.4,1.4,41,13,32.0,14.7,27.2,54.1,166.9,1.3,48.8,251.7,5.2,2.3,75.9,418.6,5.5,7.6,14.0,1.4,23.0,6.2,54.6,0.6,1.1,1.7,27,13,20.9,12.2,24.2,50.6,174.7,1.0,34.5,131.6,3.8,1.4,58.6,306.3,5.2,5.5,6.2,1.8,13.5,4.9,48.2,0.6,1.0,1.6
6,2017,Boston College,Central Michigan,1,85,13,25.7,15.2,28.2,54.0,166.3,1.2,47.5,220.4,4.6,1.8,75.8,386.7,5.1,7.8,10.1,1.1,18.9,3.6,29.8,0.6,0.9,1.5,36,13,22.8,16.2,31.5,51.3,191.6,0.8,39.8,191.2,4.8,2.0,71.2,382.8,5.4,8.8,8.5,0.7,18.1,4.7,37.8,0.5,1.4,1.9,64,13,28.5,20.2,36.1,56.1,255.7,2.1,34.6,135.0,3.9,1.5,70.7,390.7,5.5,9.8,6.2,2.2,18.3,6.4,61.8,1.1,1.3,2.4,71,13,27.5,16.9,30.9,54.7,185.5,1.2,42.8,185.2,4.3,1.8,73.8,370.8,5.0,8.3,9.0,1.9,19.2,6.9,60.9,0.9,1.5,2.4
6,2017,Kent State,Buffalo,0,129,12,12.8,9.5,19.5,48.7,122.7,0.7,43.2,152.5,3.5,0.8,62.7,275.2,4.4,4.8,8.3,1.1,14.1,7.8,74.6,0.9,1.3,2.2,112,12,35.1,14.1,25.1,56.1,195.1,1.6,40.4,216.0,5.3,2.6,65.5,411.1,6.3,8.1,9.3,2.8,20.1,6.7,55.1,0.6,1.0,1.6,63,12,28.5,19.5,33.3,58.5,290.8,2.0,35.7,141.1,4.0,1.5,69.0,431.9,6.3,12.1,6.6,2.3,20.9,5.6,49.8,0.6,0.5,1.1,48,12,24.8,16.6,28.0,59.2,203.3,1.5,44.4,195.4,4.4,1.8,72.4,398.8,5.5,8.8,11.3,1.4,21.6,5.7,53.6,0.5,0.7,1.2
6,2017,UCF,Memphis,1,1,13,48.2,22.1,32.6,67.7,331.8,2.9,38.5,199.2,5.2,3.0,71.1,530.9,7.5,13.1,9.2,2.8,25.2,8.4,68.1,0.5,0.7,1.2,53,13,25.3,20.1,36.2,55.5,268.1,1.8,38.3,159.8,4.2,1.2,74.5,427.9,5.7,10.8,8.5,2.2,21.5,8.3,74.0,0.9,1.5,2.5,2,13,45.5,23.6,37.5,62.9,335.0,3.0,34.8,197.1,5.7,2.5,72.4,532.1,7.4,14.5,8.2,2.5,25.2,8.5,77.4,0.5,0.8,1.2,102,13,32.5,21.8,37.4,58.2,282.1,2.4,43.7,184.2,4.2,1.9,81.1,466.2,5.8,12.4,9.6,2.5,24.5,7.5,64.6,1.2,1.2,2.4
6,2017,Virginia Tech,Clemson,0,69,13,28.2,18.8,31.5,59.8,239.5,1.6,44.8,173.4,3.9,1.5,76.4,412.8,5.4,10.9,9.7,1.5,22.2,4.6,42.2,0.4,0.7,1.1,4,13,14.8,13.4,27.5,48.6,199.8,1.2,35.4,119.9,3.4,0.5,62.9,319.7,5.1,7.8,6.4,1.2,15.4,6.3,48.2,0.5,1.0,1.5,32,14,33.3,22.1,33.5,65.9,235.5,1.2,41.2,195.0,4.7,2.9,74.7,430.5,5.8,11.0,9.6,1.4,22.1,4.9,43.4,0.5,0.6,1.1,2,14,13.6,14.9,28.3,52.5,161.9,1.1,36.6,114.9,3.1,0.4,64.9,276.7,4.3,6.4,7.1,1.4,14.8,5.3,45.3,0.4,1.0,1.4
6,2017,Hawaii,Colorado State,0,106,12,22.8,21.7,35.3,61.5,234.5,1.6,35.0,168.2,4.8,1.3,70.3,402.7,5.7,10.0,8.4,1.4,19.8,7.8,68.8,0.5,0.7,1.2,106,12,33.9,17.8,27.8,63.8,248.6,2.4,40.0,210.2,5.3,1.9,67.8,458.8,6.8,10.8,10.3,1.8,22.8,5.7,51.6,0.5,0.8,1.3,31,13,33.4,21.8,35.3,61.9,292.6,2.2,39.8,200.6,5.0,2.0,75.2,493.2,6.6,13.4,10.3,1.8,25.5,6.2,57.0,0.5,0.8,1.2,72,13,27.8,18.2,32.2,56.7,244.9,1.6,36.2,188.5,5.2,1.7,68.4,433.5,6.3,10.3,9.2,1.8,21.4,5.6,48.7,0.5,0.9,1.4
6,2017,Florida,Vanderbilt,1,109,11,22.1,15.8,28.4,55.8,179.5,0.9,36.4,156.4,4.3,1.4,64.7,335.9,5.2,8.4,7.5,0.9,16.8,7.9,58.7,0.9,0.9,1.8,69,11,27.3,13.5,24.5,54.8,195.4,1.5,36.4,153.9,4.2,1.5,60.9,349.3,5.7,8.4,7.5,1.6,17.5,5.8,45.5,0.3,1.3,1.5,95,12,24.6,19.3,33.6,57.6,243.6,2.3,29.0,107.6,3.7,1.2,62.6,351.2,5.6,11.5,5.6,1.3,18.4,5.8,50.1,0.3,0.8,1.2,89,12,31.3,15.9,27.3,58.2,194.6,1.3,39.9,199.8,5.0,2.5,67.3,394.3,5.9,8.3,10.5,2.2,21.0,7.2,46.4,0.2,0.6,0.8
6,2017,Florida Atlantic,Middle Tennessee State,1,8,14,40.6,16.7,25.8,64.8,213.1,1.5,47.5,285.1,6.0,3.7,73.3,498.2,6.8,7.9,14.9,1.4,24.3,5.9,52.4,0.4,0.5,0.9,34,14,22.7,19.7,35.3,55.9,230.7,1.3,39.8,158.9,4.0,1.6,75.1,389.6,5.2,11.6,8.3,1.9,21.9,5.0,43.2,0.4,1.4,1.9,88,13,25.5,21.7,36.4,59.6,251.1,1.8,32.8,143.5,4.4,1.2,69.2,394.5,5.7,11.3,8.0,2.2,21.2,6.5,63.4,0.5,1.3,1.8,47,13,24.7,20.7,33.5,61.8,223.2,1.4,38.6,137.8,3.6,1.5,72.1,361.1,5.0,9.2,8.5,2.0,19.6,5.7,56.3,0.5,0.4,0.8
6,2017,Florida International,Charlotte,1,86,13,25.6,19.4,30.5,63.6,233.2,1.5,38.0,159.2,4.2,1.5,68.5,392.3,5.7,11.6,7.6,1.5,20.7,6.5,64.9,0.8,0.8,1.6,80,13,28.5,21.0,32.2,65.3,243.6,1.8,36.8,172.0,4.7,1.8,68.9,415.6,6.0,11.2,9.2,2.5,22.5,5.4,46.2,0.8,0.5,1.4,128,12,14.2,12.2,26.0,46.8,136.9,0.8,35.7,166.3,4.7,1.1,61.7,303.2,4.9,5.8,7.1,1.0,13.9,6.5,65.0,0.3,1.3,1.7,104,12,32.8,21.3,30.8,69.1,248.8,1.5,43.1,205.7,4.8,2.2,73.8,454.4,6.2,11.2,11.0,1.3,23.5,5.0,41.7,0.8,0.2,0.9
6,2017,Wake Forest,Florida State,0,21,13,35.3,20.6,32.8,62.9,276.8,2.5,41.2,189.1,4.6,1.7,73.9,465.9,6.3,11.8,9.6,1.3,22.8,5.3,41.8,0.5,0.5,1.0,77,13,28.3,22.8,40.2,56.7,271.5,1.5,42.1,185.8,4.4,1.8,82.2,457.3,5.6,12.8,10.0,1.3,24.1,4.8,43.6,0.5,1.1,1.6,72,13,27.8,15.5,26.5,58.6,196.2,1.6,35.6,155.7,4.4,1.3,62.2,351.9,5.7,8.5,8.5,1.1,18.0,6.0,53.8,0.6,1.0,1.6,29,13,21.2,18.7,33.8,55.2,195.5,1.2,35.8,135.6,3.8,1.5,69.7,331.1,4.8,9.2,6.9,1.2,17.4,4.6,39.2,0.5,0.7,1.2
6,2017,Fresno State,Nevada,1,77,14,27.1,19.1,31.2,61.3,237.9,1.4,36.6,156.0,4.3,1.6,67.8,393.9,5.8,9.4,8.8,1.1,19.3,5.3,43.6,0.4,0.5,0.9,10,14,17.9,19.6,32.9,59.7,207.1,1.0,33.1,113.4,3.4,0.9,66.0,320.6,4.9,9.4,6.6,1.1,17.1,5.1,40.5,0.9,0.6,1.5,68,12,28.2,22.5,37.6,59.9,270.4,2.5,30.2,127.2,4.2,1.0,67.8,397.6,5.9,10.5,7.0,2.3,19.8,4.9,45.9,0.5,1.3,1.8,107,12,33.9,20.0,29.9,66.9,263.1,2.0,46.8,208.4,4.5,2.0,76.7,471.5,6.2,11.1,11.8,2.0,24.8,7.6,72.8,0.9,0.7,1.6
6,2017,Tennessee,Georgia,0,119,12,19.8,15.0,26.6,56.4,173.7,0.9,34.3,117.9,3.4,1.2,60.9,291.6,4.8,7.9,6.4,2.1,16.4,5.6,41.4,0.7,0.8,1.5,83,12,29.1,12.8,23.3,55.2,161.7,1.3,46.3,251.3,5.4,2.4,69.5,412.9,5.9,7.7,12.8,1.3,21.8,6.6,53.0,0.8,0.4,1.3,20,15,35.4,12.4,20.3,61.0,176.9,1.6,44.9,258.4,5.8,2.8,65.2,435.3,6.7,7.5,11.9,1.4,20.7,6.3,55.7,0.5,0.6,1.1,6,15,16.4,16.3,29.1,55.8,168.9,1.3,33.7,126.0,3.7,0.5,62.9,294.9,4.7,6.9,7.2,1.5,15.6,5.2,39.7,0.5,0.8,1.3
6,2017,Georgia Tech,North Carolina,1,70,11,28.1,3.9,10.7,36.4,84.3,0.9,57.5,307.4,5.3,2.7,68.2,391.6,5.7,2.9,15.3,1.3,19.5,4.0,35.8,0.9,0.5,1.4,63,11,26.5,17.8,30.3,58.9,200.6,1.5,33.9,153.6,4.5,1.4,64.2,354.3,5.5,9.0,8.5,0.8,18.3,3.8,36.0,0.4,0.5,0.9,83,12,26.0,18.4,33.9,54.3,225.3,1.8,35.6,144.3,4.1,1.4,69.5,369.6,5.3,10.8,7.4,1.5,19.7,7.8,72.7,0.5,1.3,1.8,88,12,31.3,16.8,30.3,55.4,223.1,1.8,44.3,213.0,4.8,1.8,74.6,436.1,5.8,9.0,11.0,2.1,22.1,5.3,48.1,0.8,0.6,1.3
6,2017,Temple,Houston,0,93,13,25.1,20.2,34.8,57.8,251.8,1.6,35.5,136.4,3.8,1.2,70.3,388.2,5.5,11.7,6.8,1.8,20.3,7.8,69.4,0.5,1.2,1.7,58,13,25.8,17.0,29.8,57.1,206.8,1.6,40.8,174.9,4.3,1.4,70.5,381.8,5.4,9.0,9.2,2.4,20.5,7.1,63.0,0.6,0.8,1.4,65,12,28.3,23.4,34.3,68.4,261.3,1.3,37.2,166.8,4.5,2.1,71.4,428.2,6.0,11.6,8.1,1.3,21.0,6.0,53.8,0.9,1.0,1.9,42,12,23.8,24.6,39.4,62.4,274.3,0.8,39.3,147.9,3.8,1.6,78.7,422.2,5.4,12.3,8.9,1.7,22.8,6.6,53.1,0.5,1.3,1.8
6,2017,Kansas State,Baylor,1,39,13,32.3,12.0,20.8,57.8,173.8,1.2,39.9,198.8,5.0,2.2,60.7,372.5,6.1,6.8,9.3,1.1,17.2,5.2,45.8,0.4,0.6,1.0,50,13,25.2,25.2,40.5,62.2,309.1,1.8,32.8,117.7,3.6,1.3,73.3,426.8,5.8,13.5,6.8,0.8,21.0,5.7,47.2,0.8,0.9,1.8,98,12,24.3,22.4,38.5,58.2,287.7,1.9,34.5,117.3,3.4,0.8,73.0,404.9,5.5,11.4,6.7,1.8,19.9,7.3,55.9,0.9,1.2,2.1,114,12,35.9,21.3,32.2,66.1,267.0,2.1,38.6,189.9,4.9,1.8,70.8,456.9,6.5,10.4,10.3,1.3,22.0,6.6,65.6,0.7,0.3,0.9
6,2017,Kentucky,Eastern Michigan,1,87,13,25.5,15.1,25.4,59.4,188.2,0.8,37.5,161.7,4.3,2.1,62.9,349.8,5.6,8.6,8.1,1.9,18.6,5.5,48.2,0.6,0.5,1.2,75,13,28.2,21.1,32.8,64.2,251.6,1.6,35.8,175.3,4.9,1.8,68.7,426.9,6.2,11.2,9.5,1.5,22.2,7.0,60.5,0.5,0.8,1.4,82,12,26.1,21.4,36.3,59.1,257.3,1.8,34.9,130.5,3.7,1.2,71.2,387.8,5.4,11.7,7.0,1.6,20.3,6.2,57.5,0.6,1.3,1.8,40,12,23.3,16.3,28.0,58.0,190.3,1.3,40.1,173.3,4.3,1.4,68.1,363.6,5.3,8.7,8.0,1.9,18.6,7.3,64.4,0.8,0.7,1.5
6,2017,Louisiana Tech,South Alabama,1,48,13,30.5,17.9,32.3,55.5,230.5,1.3,38.1,172.5,4.5,1.7,70.4,403.0,5.7,10.4,9.3,1.8,21.6,4.7,40.5,0.8,0.4,1.2,54,13,25.4,18.3,31.3,58.5,210.1,1.3,37.6,177.4,4.7,1.6,68.9,387.5,5.6,9.2,10.7,1.0,21.2,5.3,41.2,0.7,1.5,2.2,118,12,19.8,18.5,34.3,54.0,237.1,1.3,31.3,97.3,3.1,0.8,65.5,334.3,5.1,10.9,5.8,1.1,17.8,6.1,56.6,0.3,1.2,1.5,64,12,26.5,21.8,35.1,62.2,265.9,1.8,35.8,152.3,4.3,1.3,70.8,418.3,5.9,11.6,8.2,1.8,21.5,5.4,38.7,1.0,0.7,1.7
6,2017,Louisiana-Monroe,Coastal Carolina,1,26,12,33.9,20.5,33.7,60.9,288.8,1.8,38.3,170.0,4.4,2.3,71.9,458.8,6.4,11.9,8.3,1.3,21.6,5.3,43.4,0.8,0.8,1.5,126,12,41.0,19.7,31.8,61.9,299.3,2.7,41.6,232.8,5.6,2.7,73.3,532.1,7.3,12.3,11.4,1.4,25.1,7.1,65.6,0.4,0.8,1.2,102,12,23.7,13.2,25.3,52.0,189.1,1.5,37.2,156.3,4.2,1.3,62.5,345.3,5.5,7.9,9.0,1.5,18.3,7.0,62.8,0.6,0.9,1.5,108,12,34.0,18.3,28.8,63.3,241.3,1.7,39.1,169.5,4.3,2.3,67.9,410.8,6.0,10.8,9.5,1.6,21.8,5.6,52.5,0.5,0.4,0.9
6,2017,Cincinnati,Marshall,0,111,12,20.9,20.4,36.2,56.5,216.4,1.7,30.9,135.3,4.4,0.9,67.1,351.8,5.2,10.0,7.7,2.0,19.7,7.8,73.0,0.6,0.8,1.3,93,12,31.8,18.3,29.4,62.0,236.1,1.9,43.8,192.4,4.4,1.6,73.3,428.5,5.8,10.3,9.9,2.7,22.9,7.2,66.8,0.5,0.4,0.9,79,13,26.7,20.5,34.1,60.0,239.6,1.9,34.8,140.5,4.0,1.1,68.9,380.2,5.5,10.9,7.2,2.2,20.4,6.5,59.8,0.7,1.1,1.8,18,13,19.9,18.5,33.2,55.6,220.5,1.4,35.8,121.2,3.4,1.0,69.0,341.7,5.0,10.4,6.8,2.1,19.2,5.5,56.1,0.7,0.5,1.2
6,2017,Minnesota,Maryland,0,110,12,22.1,9.2,19.4,47.2,126.1,0.8,43.8,182.4,4.2,1.7,63.2,308.5,4.9,5.1,10.0,1.3,16.4,3.3,28.3,0.6,0.9,1.5,37,12,22.8,17.5,27.7,63.3,174.5,1.3,35.2,172.2,4.9,1.6,62.8,346.7,5.5,7.9,8.4,1.0,17.3,5.3,53.3,0.8,0.7,1.5,100,12,24.1,14.6,26.5,55.0,161.7,1.3,36.3,161.7,4.4,1.6,62.8,323.3,5.1,6.8,7.7,2.3,16.8,6.9,64.5,0.5,0.7,1.2,120,12,37.1,19.9,33.8,58.9,228.6,1.9,40.8,190.8,4.7,2.4,74.7,419.4,5.6,11.3,10.0,2.7,23.7,5.8,57.5,0.5,0.8,1.3
6,2017,Michigan State,Iowa,1,96,13,24.5,19.0,32.6,58.3,215.2,1.5,41.8,168.4,4.0,1.4,74.5,383.6,5.2,10.7,9.0,1.9,21.6,6.5,59.1,0.9,0.6,1.5,19,13,20.0,18.5,32.7,56.7,201.9,1.2,28.3,95.3,3.4,0.9,61.0,297.2,4.9,9.4,4.8,1.6,15.8,4.8,45.5,0.7,1.1,1.8,66,13,28.2,15.3,27.3,56.1,189.8,2.1,37.0,139.2,3.8,1.3,64.3,329.1,5.1,8.2,7.9,1.3,17.4,5.1,41.1,1.0,0.5,1.5,17,13,19.9,19.8,35.3,56.0,212.8,1.5,35.0,144.6,4.1,0.8,70.3,357.5,5.1,10.0,7.4,1.4,18.8,6.1,54.7,0.4,1.6,2.0
6,2017,Tulsa,Navy,0,55,12,29.3,13.0,24.3,53.4,173.1,0.5,49.3,247.3,5.0,3.0,73.7,420.3,5.7,6.4,12.8,2.5,21.7,7.0,60.0,0.4,0.7,1.1,121,12,37.5,17.8,27.1,65.5,263.9,2.0,45.3,265.0,5.9,2.7,72.3,528.9,7.3,10.7,11.8,1.9,24.4,8.2,79.0,0.6,0.6,1.2,49,13,30.5,3.2,7.8,41.6,77.3,0.8,63.2,351.4,5.6,3.2,71.0,428.7,6.0,2.2,17.8,1.1,21.2,4.1,40.6,0.7,0.8,1.5,62,13,26.3,15.7,25.6,61.3,215.8,1.8,34.4,154.5,4.5,1.4,60.0,370.3,6.2,8.8,7.8,1.3,17.9,5.2,40.2,0.7,0.5,1.2
6,2017,UNLV,San Jose State,1,62,12,28.8,13.5,24.9,54.2,186.9,0.8,44.0,240.2,5.5,2.4,68.9,427.1,6.2,8.1,11.8,1.3,21.2,4.7,39.9,0.5,0.8,1.3,97,12,31.8,17.9,29.0,61.8,219.3,1.3,44.2,239.3,5.4,2.7,73.2,458.7,6.3,9.7,13.2,1.2,24.0,5.5,54.3,1.0,0.6,1.6,126,13,15.8,17.4,31.9,54.5,198.0,1.2,37.2,120.1,3.2,0.5,69.1,318.1,4.6,8.5,7.2,1.5,17.2,6.5,53.4,1.7,1.5,3.2,127,13,41.7,17.0,27.6,61.6,213.9,1.9,52.8,285.4,5.4,3.1,80.4,499.3,6.2,9.5,13.2,1.3,24.1,6.4,53.4,0.8,0.5,1.2
6,2017,New Mexico,Air Force,1,114,12,20.7,10.0,20.2,49.6,124.1,0.7,45.1,235.6,5.2,1.8,65.3,359.7,5.5,4.9,10.8,1.8,17.6,6.1,51.1,1.3,1.2,2.4,96,12,31.8,18.5,31.1,59.5,240.6,2.3,33.8,157.8,4.7,1.7,64.8,398.4,6.1,10.9,7.3,1.4,19.6,5.3,49.9,0.6,0.5,1.1,44,12,31.4,5.8,11.9,48.3,110.1,0.8,63.6,306.3,4.8,3.2,75.5,416.3,5.5,4.3,18.3,1.6,24.2,4.0,38.8,1.2,0.5,1.7,101,12,32.4,11.3,20.3,55.6,171.1,1.3,37.6,222.8,5.9,2.6,57.8,393.9,6.8,6.8,9.5,1.4,17.7,4.2,38.1,0.4,0.4,0.8
