Wk,Year,Home,Away,Outcome,off_rank.x,games.x.x,pts.x,p_comp.x,p_att.x,comp_pct.x,p_yds.x,p_td.x,r_att.x,r_yds.x,r_avg.x,r_td.x,ttl_off_plays.x,ttl_off_yds.x,ttl_off_avg.x,pass_fd.x,rush_fd.x,pen_fd.x,ttl_fd.x,pen.x,pen_yds.x,fum.x,int.x,turnover.x,def_rank.x,games.y.x,opp_pts.x,opp_p_comp.x,opp_p_att.x,opp_comp_pct.x,opp_p_yds.x,opp_p_td.x,opp_r_att.x,opp_r_yds.x,opp_r_avg.x,opp_r_td.x,opp_ttl_off_plays.x,opp_ttl_off_yds.x,opp_ttl_off_avg.x,opp_pass_fd.x,opp_rush_fd.x,opp_pen_fd.x,opp_ttl_fd.x,def_pen.x,def_pen_yds.x,opp_fum.x,opp_int.x,opp_turnover.x,off_rank.y,games.x.y,pts.y,p_comp.y,p_att.y,comp_pct.y,p_yds.y,p_td.y,r_att.y,r_yds.y,r_avg.y,r_td.y,ttl_off_plays.y,ttl_off_yds.y,ttl_off_avg.y,pass_fd.y,rush_fd.y,pen_fd.y,ttl_fd.y,pen.y,pen_yds.y,fum.y,int.y,turnover.y,def_rank.y,games.y.y,opp_pts.y,opp_p_comp.y,opp_p_att.y,opp_comp_pct.y,opp_p_yds.y,opp_p_td.y,opp_r_att.y,opp_r_yds.y,opp_r_avg.y,opp_r_td.y,opp_ttl_off_plays.y,opp_ttl_off_yds.y,opp_ttl_off_avg.y,opp_pass_fd.y,opp_rush_fd.y,opp_pen_fd.y,opp_ttl_fd.y,def_pen.y,def_pen_yds.y,opp_fum.y,opp_int.y,opp_turnover.y
1,2008,Texas A&M,Arkansas State,0,64,12,25.0,20.9,34.3,60.9,252.4,1.9,30.4,88.5,2.9,1.2,64.8,340.9,5.3,10.9,6.1,1.6,18.6,7.3,56.8,1.3,1.0,2.3,115,12,37.4,19.9,30.4,65.5,242.7,1.5,42.3,219.3,5.2,2.8,72.7,461.9,6.4,11.8,11.7,1.5,24.9,6.3,51.8,0.8,0.7,1.4,52,12,27.0,13.9,25.7,54.2,195.5,1.3,40.7,203.3,5.0,1.6,66.3,398.8,6.0,7.9,10.4,1.5,19.8,7.0,65.0,0.6,0.7,1.3,53,12,23.8,17.3,31.7,54.7,211.3,1.2,33.4,125.2,3.7,1.7,65.1,336.5,5.2,9.6,6.8,1.4,17.8,5.3,43.8,0.8,1.3,2.0
1,2008,Auburn,Louisiana-Monroe,1,111,12,17.3,15.3,28.4,54.0,165.4,0.6,39.1,137.5,3.5,1.0,67.5,302.9,4.5,6.8,8.5,1.2,16.5,6.2,47.3,1.1,1.1,2.2,14,12,18.0,16.6,30.8,53.9,178.8,1.6,34.0,138.9,4.1,0.6,64.8,317.8,4.9,8.4,7.1,1.5,17.0,4.9,41.7,0.6,0.9,1.5,79,12,23.7,16.8,28.9,57.9,184.6,1.7,35.3,152.7,4.3,1.3,64.3,337.3,5.2,8.4,6.8,1.9,17.1,6.8,59.8,0.4,0.8,1.2,95,12,31.2,18.4,30.8,59.7,232.0,1.6,37.0,212.7,5.7,1.9,67.8,444.7,6.6,10.3,9.4,1.3,21.1,7.2,66.4,0.8,0.6,1.3
1,2008,Kent State,Boston College,0,57,12,25.7,13.8,25.0,55.0,169.7,1.2,43.9,230.6,5.3,2.3,68.9,400.3,5.8,7.3,12.3,1.7,21.3,5.2,39.6,1.2,0.9,2.1,99,12,31.7,17.6,27.8,63.2,216.5,1.3,39.4,178.7,4.5,2.6,67.3,395.2,5.9,9.7,9.1,0.4,19.2,4.9,47.3,1.0,0.8,1.8,66,14,24.7,16.6,32.0,52.0,176.5,1.2,37.0,142.9,3.9,1.3,69.0,319.4,4.6,8.1,8.6,1.4,18.2,4.3,36.7,1.1,1.2,2.4,17,14,18.4,17.4,31.1,56.1,176.9,0.6,32.4,91.2,2.8,1.0,63.5,268.1,4.2,8.1,5.2,1.4,14.7,5.2,44.5,0.7,1.9,2.6
1,2008,Pitt,Bowling Green State,0,51,13,27.1,16.4,29.3,55.9,203.4,0.8,37.8,139.1,3.7,2.2,67.2,342.5,5.1,9.1,7.8,1.5,18.4,4.4,33.8,1.0,1.1,2.1,36,13,21.5,16.5,30.5,54.3,193.0,1.5,34.7,124.2,3.6,1.1,65.2,317.2,4.9,7.9,7.3,1.5,16.7,5.6,48.0,0.6,1.2,1.8,43,12,27.7,22.8,34.3,66.7,225.8,2.0,33.9,134.0,4.0,1.6,68.2,359.8,5.3,10.8,8.0,1.2,20.0,6.3,53.4,1.0,0.8,1.8,49,12,23.2,17.2,29.5,58.2,180.8,1.1,38.5,162.6,4.2,1.8,68.0,343.4,5.1,9.4,8.8,1.8,19.9,4.3,39.2,0.5,1.3,1.8
1,2008,California,Michigan State,1,27,13,32.6,16.1,30.5,52.6,189.8,1.9,33.5,186.2,5.6,1.7,64.0,376.0,5.9,8.5,7.5,1.8,17.7,5.9,49.9,0.7,0.8,1.5,23,13,19.9,17.2,33.2,51.6,193.0,0.9,38.1,122.2,3.2,1.2,71.3,315.2,4.4,8.8,7.3,1.5,17.6,5.8,49.8,0.8,1.8,2.6,63,13,25.1,16.5,30.7,53.6,213.3,0.8,39.3,130.2,3.3,1.8,70.0,343.5,4.9,9.7,7.1,2.0,18.8,5.1,46.2,0.9,0.8,1.7,41,13,22.1,17.2,32.5,53.1,213.4,1.4,34.6,142.5,4.1,1.2,67.1,355.8,5.3,9.1,6.8,1.7,17.5,6.3,54.2,0.8,1.1,1.8
1,2008,East Carolina,Virginia Tech,1,81,14,23.4,17.7,29.9,59.3,214.0,1.1,37.0,126.4,3.4,1.2,66.9,340.4,5.1,9.0,7.4,0.8,17.2,5.9,53.0,1.4,0.6,2.0,30,14,21.1,18.8,31.4,59.9,197.2,1.3,35.9,135.8,3.8,1.1,67.3,333.0,4.9,8.9,6.3,1.4,16.6,4.4,34.6,0.8,1.6,2.4,90,14,22.1,11.9,20.8,57.4,129.1,0.4,46.1,174.4,3.8,1.6,66.9,303.4,4.5,6.0,9.6,1.7,17.4,5.0,34.7,0.6,0.9,1.4,9,14,16.7,12.9,24.5,52.8,175.0,0.9,32.2,104.4,3.2,0.9,56.7,279.4,4.9,7.4,5.6,0.7,13.7,6.1,53.1,1.0,1.4,2.4
1,2008,Florida,Hawaii,1,4,14,43.6,15.1,23.5,64.1,213.9,2.4,38.9,231.1,5.9,3.0,62.4,445.1,7.1,9.2,11.0,1.6,21.9,7.3,59.9,0.6,0.4,0.9,4,14,12.9,17.3,32.6,53.1,179.9,0.9,31.4,105.4,3.4,0.6,64.0,285.3,4.5,8.3,6.9,1.5,16.7,6.2,50.1,0.6,1.9,2.5,71,14,24.6,20.7,35.0,59.2,251.3,1.7,29.4,94.5,3.2,1.3,64.4,345.8,5.4,11.1,6.1,1.6,18.7,8.7,78.4,1.1,1.6,2.6,84,14,28.9,17.1,29.2,58.7,218.8,1.9,36.8,142.1,3.9,1.3,66.0,360.9,5.5,9.0,7.6,2.1,18.8,6.1,52.8,1.1,1.1,2.1
1,2008,Indiana,Western Kentucky,1,97,12,20.5,16.1,29.8,53.9,181.3,0.9,37.1,166.9,4.5,1.6,66.9,348.2,5.2,7.5,8.0,1.5,17.0,5.3,49.3,0.8,0.9,1.8,109,12,35.3,20.8,33.0,63.1,260.5,1.7,41.8,171.7,4.1,2.5,74.8,432.2,5.8,12.3,10.3,1.3,23.8,4.2,41.3,1.3,0.5,1.8,110,12,17.5,13.8,26.5,51.9,142.2,0.8,35.7,143.9,4.0,1.3,62.2,286.1,4.6,6.5,7.3,1.4,15.2,5.3,51.3,0.6,1.0,1.6,70,12,27.2,20.3,32.3,63.0,212.8,1.5,37.3,162.4,4.4,1.5,69.6,375.3,5.4,10.3,9.0,1.7,20.9,6.4,58.9,0.6,0.9,1.5
1,2008,Kansas,Florida International,1,23,13,33.4,25.6,38.5,66.6,305.6,2.5,34.2,126.8,3.7,1.8,72.7,432.4,5.9,13.2,8.5,1.4,23.2,4.8,44.3,0.7,1.0,1.7,83,13,28.8,24.5,40.1,61.0,273.6,2.1,31.2,123.1,3.9,1.7,71.3,396.7,5.6,12.9,7.0,1.4,21.3,5.8,45.3,0.8,1.2,1.9,67,12,24.7,15.5,29.4,52.7,218.3,1.4,34.8,98.7,2.8,1.3,64.3,316.9,4.9,8.2,5.6,1.3,15.0,8.8,66.6,0.8,0.8,1.6,80,12,28.3,20.1,34.0,59.1,212.9,1.8,39.8,156.2,3.9,1.6,73.8,369.1,5.0,9.6,9.5,1.7,20.8,6.8,61.5,0.7,1.3,1.9
1,2008,Kansas State,North Texas,1,19,12,34.9,20.8,35.4,58.8,269.6,1.8,34.0,132.5,3.9,2.2,69.4,402.1,5.8,11.5,7.8,1.6,20.8,5.6,45.8,1.2,0.8,2.0,112,12,35.8,21.4,35.3,60.6,261.4,2.2,41.8,217.7,5.2,2.6,77.2,479.1,6.2,12.6,11.3,1.3,25.2,7.0,55.2,0.6,0.8,1.4,102,12,20.0,26.5,42.8,61.9,235.7,1.3,30.8,127.3,4.1,1.2,73.7,363.0,4.9,10.9,8.0,1.7,20.6,6.6,54.9,1.3,1.4,2.8,120,12,47.6,20.0,30.8,64.9,275.5,2.8,36.8,207.1,5.6,3.1,67.6,482.6,7.1,11.9,10.0,1.3,23.2,6.8,59.3,0.5,0.8,1.3
1,2008,Louisiana Tech,Mississippi State,1,72,13,24.6,12.2,26.4,46.1,156.0,0.7,40.2,187.1,4.7,1.8,66.6,343.1,5.2,6.0,10.6,1.4,18.0,6.1,52.5,0.8,0.8,1.5,52,13,23.7,21.7,36.2,60.0,272.7,1.9,33.5,103.8,3.1,0.9,69.6,376.5,5.4,12.8,5.5,1.4,19.6,5.9,50.1,0.9,1.3,2.2,116,12,15.3,17.5,32.0,54.7,174.3,0.8,33.2,100.6,3.0,1.1,65.2,274.9,4.2,9.0,5.8,0.8,15.6,5.7,44.3,0.7,1.0,1.7,60,12,24.7,14.1,27.0,52.2,176.6,1.1,36.9,150.9,4.1,1.6,63.9,327.5,5.1,7.4,7.9,1.3,16.7,6.3,53.6,0.7,0.7,1.3
1,2008,Minnesota,Northern Illinois,1,83,13,23.2,19.8,31.9,62.2,219.1,1.2,33.5,103.8,3.1,1.5,65.5,322.9,4.9,9.4,6.3,0.8,16.5,6.4,53.5,0.8,0.6,1.5,61,13,24.8,18.8,31.9,59.0,240.3,1.6,35.2,143.3,4.1,1.0,67.2,383.6,5.7,10.5,7.6,1.3,19.5,4.2,33.5,1.2,1.2,2.4,76,13,24.2,13.5,24.0,56.4,163.8,1.0,38.5,171.2,4.4,1.7,62.5,335.1,5.4,7.6,8.9,1.2,17.7,4.8,43.8,0.5,0.9,1.4,15,13,18.0,16.0,26.0,61.5,161.1,1.0,33.6,137.4,4.1,1.0,59.6,298.5,5.0,7.4,7.5,1.6,16.5,4.7,35.7,1.1,0.5,1.5
1,2008,Ole Miss,Memphis,1,28,13,32.1,14.6,26.2,55.9,221.2,2.1,40.0,186.5,4.7,1.6,66.2,407.6,6.2,9.5,9.4,0.8,19.7,5.1,48.0,0.8,1.2,1.9,20,13,19.0,19.8,33.6,58.8,221.7,1.4,31.6,85.5,2.7,0.7,65.2,307.2,4.7,9.0,6.6,1.5,17.1,6.1,45.8,0.5,1.2,1.8,48,13,27.2,19.0,33.6,56.5,222.4,1.5,41.5,194.8,4.7,1.9,75.2,417.2,5.6,10.1,11.5,2.2,23.8,4.5,39.9,0.4,0.9,1.3,68,13,27.2,14.6,26.8,54.4,200.9,1.5,32.8,152.8,4.7,1.5,59.6,353.8,5.9,8.3,7.7,0.8,16.8,5.6,55.7,0.8,0.5,1.4
1,2008,Missouri,Illinois,1,6,14,42.2,28.9,40.4,71.5,330.4,2.9,29.8,153.8,5.2,2.0,70.1,484.1,6.9,16.8,7.1,1.6,25.6,4.1,37.4,0.6,1.3,1.9,69,14,27.2,26.7,41.6,64.2,286.6,2.1,36.4,124.9,3.4,1.4,78.1,411.5,5.3,14.2,7.9,1.3,23.4,7.0,59.1,0.6,1.0,1.6,40,12,28.7,18.6,32.8,56.7,269.3,1.8,38.3,169.5,4.4,1.4,71.1,438.8,6.2,11.8,8.8,0.8,21.4,5.5,51.0,0.8,1.3,2.2,67,12,26.6,16.7,28.5,58.5,197.4,1.5,38.7,152.9,4.0,1.3,67.2,350.3,5.2,9.2,8.3,1.3,18.8,3.8,33.0,1.2,0.5,1.7
1,2008,Nebraska,Western Michigan,1,17,13,35.4,22.7,33.3,68.1,281.0,2.1,37.4,169.8,4.5,2.1,70.7,450.8,6.4,13.2,8.7,0.8,22.7,7.2,61.5,1.3,0.8,2.2,81,13,28.5,17.1,29.6,57.7,233.4,1.5,32.2,116.5,3.6,1.8,61.8,349.8,5.7,9.0,6.4,2.2,17.5,4.9,36.7,0.4,0.9,1.3,41,13,28.6,26.6,41.2,64.7,294.7,2.8,27.5,116.8,4.2,0.8,68.7,411.5,6.0,13.0,6.3,2.2,21.5,6.2,47.4,1.0,0.8,1.8,63,13,24.9,19.8,34.5,57.2,254.8,1.6,36.7,140.5,3.8,1.5,71.2,395.3,5.5,12.2,6.8,1.2,20.2,6.4,59.4,0.4,1.0,1.4
1,2008,UNLV,Utah State,1,58,12,25.6,18.6,32.1,57.9,223.3,1.9,33.7,121.7,3.6,1.3,65.8,345.0,5.2,10.7,6.3,1.9,18.9,5.5,43.0,0.6,0.5,1.1,101,12,32.6,15.9,26.0,61.2,210.1,2.0,42.5,213.1,5.0,2.0,68.5,423.2,6.2,9.7,10.8,1.2,21.6,7.3,64.0,0.5,0.6,1.1,78,12,24.0,16.1,28.5,56.4,196.5,1.3,36.4,137.8,3.8,1.5,64.9,334.3,5.1,8.3,7.3,1.8,17.4,7.3,66.8,0.9,1.2,2.1,108,12,34.7,22.5,35.0,64.3,251.1,2.0,36.0,161.6,4.5,1.8,71.0,412.7,5.8,11.2,9.2,2.0,22.3,7.1,64.6,1.0,1.0,2.0
1,2008,Northwestern,Syracuse,1,75,13,24.4,21.5,35.2,60.9,216.7,1.5,37.8,141.8,3.8,1.2,73.0,358.5,4.9,10.8,7.3,2.1,20.2,4.7,43.6,0.8,1.4,2.2,27,13,20.2,21.3,36.3,58.7,214.2,1.0,34.9,126.4,3.6,1.2,71.2,340.5,4.8,9.3,8.6,1.3,19.2,6.0,52.9,0.9,1.0,1.9,108,12,18.1,11.8,24.9,47.2,121.5,0.9,32.7,148.7,4.6,0.9,57.6,270.2,4.7,5.3,7.3,1.0,13.7,4.5,38.3,0.8,0.7,1.4,103,12,32.7,20.2,32.0,63.0,225.1,2.3,37.8,189.4,5.0,1.5,69.8,414.5,5.9,11.0,10.6,0.9,22.5,5.9,54.1,0.7,0.7,1.3
1,2008,Washington State,Oklahoma State,0,119,13,12.7,14.7,27.8,52.9,146.0,0.5,34.6,95.1,2.7,1.0,62.4,241.1,3.9,6.7,5.8,1.6,14.2,7.2,69.4,1.3,1.6,2.9,119,13,43.8,14.6,25.2,57.9,195.8,1.7,42.8,247.6,5.8,3.8,68.1,443.4,6.5,8.6,11.6,1.8,22.1,6.8,60.5,0.2,0.8,1.0,9,13,40.8,16.2,25.1,64.4,242.2,1.9,44.8,245.5,5.5,2.9,69.8,487.7,7.0,10.2,13.4,1.3,24.9,6.5,54.3,0.8,0.8,1.5,77,13,28.1,25.1,40.4,62.1,267.7,2.2,31.8,137.8,4.3,1.6,72.2,405.5,5.6,14.0,7.6,1.2,22.8,5.8,49.5,1.0,0.9,1.9
1,2008,Oregon,Washington,1,7,13,41.9,15.7,28.7,54.7,204.8,1.5,45.0,280.1,6.2,3.6,73.7,484.8,6.6,8.7,12.3,2.2,23.2,7.1,62.1,1.1,0.9,2.0,79,13,28.2,23.6,40.8,57.8,270.2,1.9,38.7,119.4,3.1,1.4,79.5,389.6,4.9,12.7,6.3,2.2,21.2,7.1,65.5,1.2,1.2,2.4,118,12,13.3,14.4,30.5,47.3,163.8,0.5,34.9,99.3,2.8,1.1,65.4,263.2,4.0,7.8,6.8,2.1,16.7,4.7,39.8,1.0,1.3,2.3,117,12,38.6,17.4,26.1,66.8,211.2,2.0,42.3,240.6,5.7,2.8,68.3,451.8,6.6,9.0,12.3,1.0,22.3,7.3,66.8,0.3,0.6,0.8
1,2008,Virginia,USC,0,115,12,16.1,22.4,36.6,61.3,203.2,0.8,28.3,96.6,3.4,1.2,64.8,299.8,4.6,10.5,5.5,1.4,17.4,4.9,42.4,0.8,1.7,2.5,38,12,21.7,16.4,27.8,59.2,183.7,1.2,40.7,149.6,3.7,1.3,68.4,333.3,4.9,8.8,8.7,1.1,18.5,5.3,44.3,1.0,0.9,1.9,14,13,37.5,19.5,29.8,65.5,259.8,2.8,38.7,194.8,5.0,2.1,68.5,454.7,6.6,11.8,10.2,1.5,23.5,7.9,72.9,0.8,0.9,1.7,1,13,9.0,15.3,29.4,52.1,134.4,0.5,32.0,87.4,2.7,0.6,61.4,221.8,3.6,6.6,5.1,2.2,13.9,6.2,50.6,0.8,1.5,2.2
1,2008,Southern Mississippi,Louisiana,1,31,13,30.6,20.2,35.2,57.3,241.1,1.8,40.8,192.5,4.7,2.2,76.0,433.5,5.7,10.5,10.2,1.3,22.1,7.6,74.8,0.5,0.7,1.2,54,13,24.1,20.0,34.4,58.2,226.3,1.9,32.9,139.8,4.2,1.0,67.3,366.1,5.4,11.2,7.5,1.8,20.5,6.1,54.5,0.9,1.3,2.2,24,12,33.1,15.3,24.0,63.5,185.5,1.5,44.4,263.7,5.9,2.7,68.4,449.2,6.6,8.3,11.3,1.3,20.8,7.1,57.8,0.8,1.3,2.1,105,12,33.7,17.3,28.9,59.9,216.3,2.0,40.4,213.3,5.3,1.9,69.3,429.6,6.2,9.7,10.7,1.7,22.0,7.3,62.8,0.9,0.8,1.7
