Wk,Year,Home,Away,Outcome,off_rank.x,games.x.x,pts.x,p_comp.x,p_att.x,comp_pct.x,p_yds.x,p_td.x,r_att.x,r_yds.x,r_avg.x,r_td.x,ttl_off_plays.x,ttl_off_yds.x,ttl_off_avg.x,pass_fd.x,rush_fd.x,pen_fd.x,ttl_fd.x,pen.x,pen_yds.x,fum.x,int.x,turnover.x,def_rank.x,games.y.x,opp_pts.x,opp_p_comp.x,opp_p_att.x,opp_comp_pct.x,opp_p_yds.x,opp_p_td.x,opp_r_att.x,opp_r_yds.x,opp_r_avg.x,opp_r_td.x,opp_ttl_off_plays.x,opp_ttl_off_yds.x,opp_ttl_off_avg.x,opp_pass_fd.x,opp_rush_fd.x,opp_pen_fd.x,opp_ttl_fd.x,def_pen.x,def_pen_yds.x,opp_fum.x,opp_int.x,opp_turnover.x,off_rank.y,games.x.y,pts.y,p_comp.y,p_att.y,comp_pct.y,p_yds.y,p_td.y,r_att.y,r_yds.y,r_avg.y,r_td.y,ttl_off_plays.y,ttl_off_yds.y,ttl_off_avg.y,pass_fd.y,rush_fd.y,pen_fd.y,ttl_fd.y,pen.y,pen_yds.y,fum.y,int.y,turnover.y,def_rank.y,games.y.y,opp_pts.y,opp_p_comp.y,opp_p_att.y,opp_comp_pct.y,opp_p_yds.y,opp_p_td.y,opp_r_att.y,opp_r_yds.y,opp_r_avg.y,opp_r_td.y,opp_ttl_off_plays.y,opp_ttl_off_yds.y,opp_ttl_off_avg.y,opp_pass_fd.y,opp_rush_fd.y,opp_pen_fd.y,opp_ttl_fd.y,def_pen.y,def_pen_yds.y,opp_fum.y,opp_int.y,opp_turnover.y
3,2013,New Mexico State,UTEP,0,110,11,19.7,21.9,34.2,64.1,240.9,1.5,36.3,135.6,3.7,1.1,70.5,376.5,5.3,10.5,7.5,0.9,19.0,4.0,35.9,1.1,1.0,2.1,124,11,46.0,16.8,26.3,64.0,233.8,1.6,45.5,313.5,6.9,4.0,71.7,547.3,7.6,9.5,14.2,0.8,24.5,5.1,50.0,0.8,0.8,1.6,102,12,21.8,14.1,24.3,57.9,163.3,1.2,44.4,184.4,4.2,1.4,68.8,347.7,5.1,7.3,9.6,1.3,18.2,4.0,34.8,0.7,0.8,1.5,116,12,39.3,13.4,22.8,59.0,220.5,2.2,40.3,247.8,6.2,2.9,63.0,468.3,7.4,9.0,11.6,1.3,21.8,3.8,33.5,0.8,0.3,1.0
3,2013,Nebraska,UCLA,0,48,13,31.9,16.8,29.1,57.7,196.7,1.9,44.9,215.7,4.8,1.8,74.0,412.4,5.6,9.8,11.1,1.3,22.2,5.9,52.0,1.2,1.0,2.2,50,13,24.8,16.2,29.8,54.1,214.6,1.3,41.4,156.2,3.8,1.6,71.2,370.8,5.2,10.0,8.3,1.8,20.2,4.5,38.5,0.3,1.1,1.4,20,13,36.9,20.4,30.2,67.6,251.5,1.9,43.5,196.6,4.5,2.8,73.7,448.1,6.1,11.2,10.4,1.8,23.3,8.1,73.5,0.5,0.7,1.2,35,13,23.2,20.5,33.5,61.0,217.7,1.2,42.6,169.4,4.0,1.5,76.2,387.1,5.1,10.7,9.5,2.4,22.5,6.3,57.2,0.9,1.1,2.0
3,2013,East Carolina,Virginia Tech,0,9,13,40.2,30.5,43.5,70.3,328.1,2.6,35.6,140.1,3.9,2.4,79.1,468.2,5.9,16.5,8.1,2.0,26.6,5.3,44.9,0.5,0.8,1.2,49,13,24.8,23.4,39.5,59.1,252.1,1.8,35.8,116.7,3.3,0.9,75.3,368.8,4.9,11.8,7.5,1.2,20.5,5.2,46.8,0.5,1.4,1.8,100,13,22.5,18.7,33.2,56.3,236.2,1.2,37.9,119.8,3.2,1.3,71.2,356.0,5.0,10.5,6.4,1.1,17.9,6.6,51.7,0.3,1.2,1.5,11,13,19.3,13.5,27.9,48.2,172.3,0.9,34.5,110.9,3.2,1.0,62.5,283.2,4.5,7.8,5.7,1.2,14.7,6.1,42.9,0.5,1.5,2.0
3,2013,Washington,Illinois,1,18,13,37.9,20.8,31.8,65.4,260.4,1.9,46.9,238.9,5.1,2.7,78.7,499.3,6.3,11.4,12.0,1.2,24.5,8.1,71.7,0.6,0.6,1.2,30,13,22.8,21.5,39.0,55.0,227.2,1.2,39.1,161.3,4.1,1.5,78.1,388.5,5.0,11.0,8.8,1.8,21.5,5.3,47.5,0.5,1.2,1.8,59,12,29.7,25.2,37.9,66.4,287.7,1.9,34.3,139.0,4.1,1.7,72.2,426.7,5.9,12.8,9.5,1.7,24.0,5.8,46.9,0.6,1.2,1.8,105,12,35.4,19.3,29.5,65.3,242.9,2.1,42.8,238.6,5.6,2.4,72.3,481.5,6.7,10.9,11.1,1.7,23.7,6.8,57.1,0.7,0.3,0.9
3,2013,West Virginia,Georgia State,1,81,12,26.3,20.9,38.7,54.1,262.1,1.3,35.6,148.7,4.2,1.5,74.3,410.8,5.5,11.8,6.4,2.3,20.5,5.3,49.0,1.3,1.3,2.7,101,12,33.3,20.3,33.4,60.8,263.3,2.0,43.3,191.7,4.4,1.9,76.7,455.0,5.9,11.3,8.6,1.3,21.2,7.2,60.0,1.3,1.0,2.3,115,12,18.8,18.2,35.8,50.7,253.0,1.5,30.3,102.3,3.4,0.8,66.2,355.3,5.4,10.2,5.3,1.9,17.3,6.4,47.4,0.9,1.0,1.9,110,12,36.7,18.5,28.8,64.2,242.9,2.3,45.1,221.2,4.9,2.3,73.9,464.1,6.3,11.0,11.2,0.9,23.1,4.3,42.6,0.8,0.6,1.3
4,2013,North Carolina State,Clemson,0,98,12,22.8,20.8,35.5,58.5,240.8,1.2,43.3,162.7,3.8,1.2,78.8,403.5,5.1,11.3,8.3,1.2,20.8,5.8,43.3,0.5,1.3,1.8,84,12,30.2,18.9,31.9,59.3,219.3,1.6,35.8,180.7,5.0,2.2,67.8,399.9,5.9,10.2,8.5,1.3,19.9,5.3,40.6,0.8,1.0,1.8,8,13,40.2,26.2,37.9,69.2,333.1,3.0,41.8,175.0,4.2,2.0,79.8,508.1,6.4,14.0,10.0,1.2,25.2,5.6,50.5,0.9,0.9,1.8,23,13,22.2,15.5,29.1,53.4,201.0,1.1,41.8,156.1,3.7,1.7,70.8,357.1,5.0,8.6,7.5,1.8,18.0,6.5,52.2,0.9,1.4,2.3
4,2013,Fresno State,Boise State,1,6,13,43.4,35.5,51.9,68.3,394.9,3.8,31.8,151.3,4.8,1.6,83.7,546.2,6.5,17.0,9.1,2.2,29.1,5.2,53.3,0.9,0.8,1.7,86,13,30.3,21.5,35.6,60.5,283.2,2.0,40.6,147.3,3.6,1.7,76.2,430.5,5.6,12.0,7.2,1.2,20.4,6.9,62.9,0.7,1.1,1.8,19,13,37.5,25.3,35.8,70.6,277.7,2.2,43.3,198.3,4.6,2.5,79.2,476.0,6.0,13.2,10.4,1.6,25.2,4.2,38.0,1.0,0.8,1.8,48,13,24.8,22.6,35.0,64.6,249.2,1.3,43.6,163.8,3.8,1.5,78.6,413.0,5.3,11.5,9.8,1.3,23.4,5.7,47.5,0.8,1.2,2.1
4,2013,Alabama,Colorado State,1,17,13,38.2,18.8,28.1,66.8,248.5,2.3,35.5,205.6,5.8,2.2,63.5,454.1,7.1,10.8,10.9,1.5,23.2,4.8,40.0,0.8,0.5,1.3,4,13,13.9,15.2,27.3,55.5,180.3,1.0,32.0,106.2,3.3,0.6,59.3,286.5,4.8,7.8,6.0,1.2,14.9,5.5,43.1,0.6,0.8,1.5,21,14,36.2,21.3,34.3,62.1,266.4,1.7,40.8,204.4,5.0,2.6,75.1,470.8,6.3,10.8,11.1,1.0,22.9,5.4,52.7,0.6,0.8,1.4,80,14,29.8,22.1,35.1,63.0,275.7,2.4,37.1,140.4,3.8,1.1,72.2,416.1,5.8,12.1,6.8,1.7,20.6,4.7,39.2,0.9,0.7,1.6
4,2013,Eastern Michigan,Ball State,0,113,12,18.8,14.8,28.0,53.0,178.1,1.2,37.0,157.8,4.3,1.1,65.0,335.8,5.2,8.2,8.8,1.7,18.6,5.3,42.8,0.8,1.2,1.9,122,12,45.2,17.0,26.0,65.4,252.6,1.9,41.1,258.0,6.3,3.6,67.1,510.6,7.6,10.4,11.6,1.5,23.5,5.7,52.9,0.3,0.6,0.9,15,13,38.5,24.8,39.2,63.3,324.2,2.7,34.6,152.7,4.4,2.2,73.8,476.8,6.5,15.8,7.0,2.5,25.2,3.8,31.1,0.8,0.6,1.5,47,13,24.7,20.4,33.3,61.2,218.5,1.1,40.9,195.3,4.8,1.7,74.2,413.8,5.6,9.9,10.4,1.2,21.5,7.6,64.7,1.4,1.0,2.4
4,2013,Baylor,Louisiana-Monroe,1,1,13,52.4,21.3,34.5,61.8,359.1,2.7,48.2,259.7,5.4,3.6,82.6,618.8,7.5,13.8,13.4,1.5,28.6,9.2,82.6,0.8,0.5,1.2,36,13,23.5,16.3,33.8,48.2,214.9,1.8,42.0,145.4,3.5,1.2,75.8,360.3,4.8,8.4,7.5,2.7,18.6,6.2,54.4,0.8,1.5,2.2,101,12,22.3,21.8,39.3,55.6,237.5,1.8,32.3,122.8,3.8,0.8,71.6,360.3,5.0,9.8,6.2,1.7,17.6,5.1,41.9,0.8,1.2,1.9,83,12,30.2,18.3,34.0,53.9,237.6,1.8,39.3,189.3,4.8,1.6,73.3,426.8,5.8,10.6,9.5,1.3,21.3,7.8,71.7,0.5,1.1,1.6
4,2013,Miami (OH),Cincinnati,0,125,12,9.8,10.9,23.8,45.8,124.3,0.7,37.6,101.6,2.7,0.4,61.4,225.8,3.7,5.7,6.3,1.1,13.0,4.3,34.2,0.8,0.9,1.8,107,12,35.7,21.2,32.3,65.6,260.9,2.4,44.0,223.3,5.1,1.9,76.3,484.3,6.4,12.1,12.9,0.8,25.8,5.1,48.8,0.8,0.8,1.6,47,13,32.1,23.9,36.1,66.3,303.6,2.2,39.7,168.5,4.2,2.2,75.8,472.1,6.2,13.5,9.5,1.2,24.2,6.2,57.8,0.8,1.3,2.2,14,13,21.0,19.5,33.7,58.0,211.2,1.2,32.5,104.5,3.2,0.9,66.2,315.6,4.8,10.1,6.2,1.5,17.7,6.3,52.2,0.6,1.0,1.6
4,2013,Florida,Tennessee,1,114,12,18.8,16.6,25.9,64.0,170.9,0.9,40.2,145.8,3.6,1.2,66.1,316.7,4.8,7.8,8.7,1.3,17.8,7.4,59.3,0.9,0.8,1.7,15,12,21.1,13.3,26.6,49.8,171.8,0.8,32.8,142.4,4.3,1.4,59.3,314.3,5.3,6.9,7.3,1.9,16.1,5.3,45.4,0.7,0.8,1.5,95,12,23.8,15.9,28.7,55.5,164.9,1.0,38.3,188.4,4.9,1.5,67.0,353.3,5.3,6.9,9.8,1.9,19.4,4.6,37.9,0.6,1.4,2.0,79,12,29.0,16.7,29.5,56.5,211.1,1.5,39.4,207.3,5.3,2.1,68.9,418.4,6.1,9.3,10.7,1.2,21.3,6.3,54.0,0.9,1.2,2.1
4,2013,Georgia,North Texas,1,22,12,36.0,21.9,34.8,63.1,303.7,2.3,38.0,173.5,4.6,1.9,72.8,477.2,6.6,13.7,9.2,1.9,24.8,6.3,47.1,0.8,0.8,1.6,89,12,30.9,16.6,28.6,58.0,227.9,1.5,40.7,157.8,3.9,2.1,69.3,385.8,5.6,9.6,8.3,1.8,19.6,6.0,46.6,0.6,0.5,1.1,49,13,31.8,20.1,30.9,64.9,229.8,1.2,42.2,180.7,4.3,2.4,73.2,410.5,5.6,10.8,9.5,1.2,21.5,6.3,52.8,0.7,1.1,1.8,8,13,17.8,20.5,35.0,58.7,227.8,1.2,32.8,120.5,3.7,0.8,67.8,348.3,5.1,9.4,6.5,1.8,17.8,4.7,41.7,1.2,1.4,2.6
4,2013,Georgia Tech,North Carolina,1,26,13,35.1,7.1,15.6,45.3,130.4,0.9,54.8,299.7,5.5,3.5,70.5,430.1,6.1,5.1,15.5,1.2,21.8,4.8,40.7,0.8,1.0,1.8,29,13,22.8,20.5,32.8,62.5,244.5,1.4,32.5,116.2,3.6,1.4,65.3,360.6,5.5,12.2,6.4,1.1,19.7,5.8,47.9,0.5,1.1,1.5,43,13,32.7,21.8,34.8,62.5,277.4,2.2,37.7,148.3,3.9,1.5,72.5,425.7,5.9,12.2,7.9,1.3,21.5,7.4,63.9,0.5,0.8,1.4,43,13,24.5,18.2,32.6,55.9,220.7,1.2,43.8,182.5,4.2,1.5,76.4,403.2,5.3,10.9,9.4,1.1,21.4,5.3,42.5,0.5,1.0,1.5
4,2013,Houston,Rice,1,37,13,33.2,23.0,39.8,57.7,280.5,2.3,33.5,139.0,4.2,1.5,73.3,419.5,5.7,11.5,7.7,2.5,21.7,7.5,67.8,0.6,0.8,1.4,20,13,21.8,22.9,37.9,60.4,266.8,1.2,41.6,149.0,3.6,1.4,79.5,415.8,5.2,11.5,9.2,1.6,22.3,7.9,68.0,1.4,1.9,3.3,61,14,29.6,12.6,24.8,51.0,178.2,1.4,49.9,227.4,4.6,2.2,74.7,405.6,5.4,7.6,12.6,1.3,21.6,5.3,45.3,0.7,0.6,1.4,42,14,24.4,15.2,29.4,51.7,202.7,1.5,38.9,161.4,4.1,1.4,68.4,364.1,5.3,8.1,8.4,1.1,17.6,4.7,40.3,0.9,1.0,1.9
4,2013,Iowa,Western Michigan,1,79,13,26.3,16.4,28.8,56.8,197.1,1.5,42.8,179.9,4.2,1.4,71.7,377.0,5.3,8.7,9.7,1.3,19.7,4.0,32.7,0.5,1.2,1.7,9,13,18.9,16.7,30.4,54.9,174.7,1.5,35.8,128.4,3.6,0.6,66.2,303.1,4.6,7.9,7.4,0.6,15.9,4.6,43.1,0.6,1.0,1.6,118,12,17.2,17.9,36.5,49.1,211.0,1.0,32.4,116.2,3.6,0.8,68.9,327.2,4.7,9.7,6.6,1.4,17.7,6.9,60.6,0.7,1.5,2.2,106,12,35.4,13.9,25.6,54.4,169.2,1.3,46.4,249.8,5.4,2.5,72.0,418.9,5.8,7.9,12.8,1.8,22.5,5.8,51.9,0.9,0.7,1.6
4,2013,Kansas,Louisiana Tech,1,120,12,15.3,12.8,27.4,46.8,140.4,0.8,41.3,154.3,3.7,1.0,68.8,294.7,4.3,5.7,8.0,0.8,14.5,7.3,59.4,0.9,1.0,1.9,94,12,31.8,19.5,33.8,57.6,241.8,1.7,40.4,190.6,4.7,2.1,74.3,432.3,5.8,11.3,9.1,1.9,22.2,5.3,45.9,0.8,1.2,2.0,112,12,19.2,21.2,37.3,56.7,206.0,0.8,34.2,160.2,4.7,1.2,71.5,366.2,5.1,9.5,8.1,1.9,19.5,4.8,43.3,1.2,1.3,2.4,60,12,26.3,17.0,29.8,57.1,213.5,1.0,47.3,194.8,4.1,2.1,77.1,408.3,5.3,9.7,11.3,0.8,21.8,5.2,46.8,0.7,1.5,2.2
4,2013,Akron,Louisiana,0,108,12,20.2,19.5,34.9,55.8,219.4,1.5,34.8,122.6,3.5,1.0,69.8,342.0,4.9,10.2,7.2,1.6,18.9,6.5,53.5,0.9,0.8,1.8,74,12,28.6,19.8,32.1,61.8,232.9,2.3,40.0,164.1,4.1,1.3,72.1,397.0,5.5,11.1,8.8,1.6,21.5,4.7,40.3,0.5,1.1,1.6,33,13,33.8,15.1,24.5,61.4,212.2,1.6,43.4,204.5,4.7,2.5,67.9,416.8,6.1,9.5,11.0,1.2,21.8,5.2,50.3,0.6,1.1,1.7,63,13,26.5,19.2,31.8,60.4,242.8,1.3,36.5,150.7,4.1,1.5,68.3,393.5,5.8,10.7,8.2,1.5,20.4,5.3,48.2,0.7,1.1,1.8
4,2013,LSU,Auburn,1,23,13,35.8,15.8,25.1,62.9,251.0,1.8,40.2,202.3,5.0,2.8,65.3,453.3,6.9,11.2,9.3,1.5,22.1,6.9,56.3,0.8,0.7,1.5,21,13,22.0,17.2,30.6,56.0,197.5,1.2,36.5,143.2,3.9,1.2,67.1,340.7,5.1,9.5,7.9,1.5,18.9,5.3,40.8,0.6,0.8,1.5,12,14,39.5,12.4,20.4,60.7,173.0,1.4,52.0,328.4,6.3,3.4,72.4,501.4,6.9,6.4,16.4,1.1,23.9,5.0,40.6,0.8,0.6,1.4,46,14,24.7,20.4,35.3,57.9,258.6,1.4,35.4,162.1,4.6,1.4,70.6,420.7,6.0,10.9,8.3,1.4,20.6,5.7,42.9,0.4,0.9,1.4
4,2013,Louisville,Florida International,1,25,13,35.2,23.9,33.8,70.8,314.0,2.5,35.0,146.8,4.2,1.4,68.8,460.8,6.7,15.0,7.7,0.7,23.4,7.1,64.3,0.5,0.3,0.8,2,13,12.2,14.5,28.7,50.7,170.8,0.6,31.2,80.9,2.6,0.8,59.9,251.7,4.2,7.2,5.4,1.5,14.1,3.3,30.5,0.8,1.2,2.1,124,12,9.8,12.8,24.4,52.2,142.8,0.7,37.1,79.7,2.1,0.4,61.5,222.4,3.6,6.1,5.8,1.2,13.1,4.8,41.2,0.8,0.8,1.7,112,12,37.0,17.2,26.4,65.0,224.3,2.3,38.9,205.4,5.3,2.2,65.3,429.7,6.6,9.3,10.0,2.1,21.3,4.8,43.3,0.5,0.6,1.1
4,2013,Maryland,West Virginia,1,82,13,26.2,17.7,31.9,55.4,248.5,1.4,36.6,148.4,4.1,1.4,68.5,396.9,5.8,10.0,7.5,1.5,18.9,4.5,36.3,1.3,0.8,2.1,53,13,25.3,20.7,33.5,61.8,225.1,1.4,40.2,149.3,3.7,1.5,73.6,374.4,5.1,10.5,8.0,1.0,19.5,5.0,44.6,0.8,0.8,1.6,81,12,26.3,20.9,38.7,54.1,262.1,1.3,35.6,148.7,4.2,1.5,74.3,410.8,5.5,11.8,6.4,2.3,20.5,5.3,49.0,1.3,1.3,2.7,101,12,33.3,20.3,33.4,60.8,263.3,2.0,43.3,191.7,4.4,1.9,76.7,455.0,5.9,11.3,8.6,1.3,21.2,7.2,60.0,1.3,1.0,2.3
4,2013,Memphis,Arkansas State,1,111,11,19.4,17.4,30.8,56.3,171.7,0.7,36.3,137.0,3.8,1.1,67.1,308.7,4.6,8.5,7.5,1.7,17.7,7.3,67.2,1.3,0.9,2.2,61,11,26.3,23.4,37.9,61.6,266.4,1.6,34.5,112.0,3.3,1.5,72.4,378.4,5.2,12.1,7.3,2.0,21.4,6.0,53.2,0.5,0.9,1.5,65,13,29.2,19.6,28.3,69.3,202.1,1.1,44.5,205.7,4.6,2.4,72.8,407.8,5.6,9.0,11.3,0.8,21.2,7.2,70.7,0.5,0.5,1.1,57,13,26.2,18.4,33.3,55.2,232.9,1.5,38.1,180.8,4.7,1.7,71.4,413.8,5.8,9.6,9.3,1.8,20.7,5.4,43.5,0.8,0.7,1.5
4,2013,Connecticut,Michigan,0,106,12,20.6,20.1,36.6,54.9,234.2,1.3,32.3,84.2,2.6,1.0,68.8,318.3,4.6,10.8,5.5,1.8,18.1,4.7,40.8,0.6,1.5,2.1,85,12,30.3,18.4,33.0,55.8,249.2,1.9,36.7,135.4,3.7,1.4,69.7,384.6,5.5,10.8,7.0,1.7,19.4,6.1,57.0,0.9,1.1,2.0,46,13,32.2,18.2,30.4,60.0,247.8,1.6,38.3,125.7,3.3,2.1,68.7,373.5,5.4,11.4,7.7,1.3,20.4,4.2,34.5,0.6,1.0,1.6,67,13,26.8,18.7,33.4,56.0,231.3,1.8,36.8,140.2,3.8,1.1,70.2,371.5,5.3,10.6,8.3,0.7,19.6,4.8,40.2,0.7,1.3,2.0
4,2013,Florida Atlantic,Middle Tennessee State,0,78,12,26.4,16.3,29.4,55.5,197.9,1.3,41.6,182.5,4.4,1.8,71.0,380.4,5.4,8.9,8.8,1.7,19.4,4.8,40.5,0.8,0.9,1.8,25,12,22.3,13.5,28.7,47.1,160.7,0.9,38.0,166.4,4.4,1.5,66.7,327.1,4.9,7.9,7.9,1.2,17.0,5.2,44.8,0.5,1.1,1.6,67,13,29.0,18.3,31.0,59.1,208.2,1.3,40.5,199.3,4.9,1.9,71.5,407.5,5.7,10.1,10.2,1.6,21.8,4.2,42.7,0.5,1.2,1.6,58,13,26.2,18.8,29.9,63.0,203.4,1.2,46.0,199.7,4.3,1.9,75.9,403.1,5.3,9.7,11.2,1.2,22.1,5.1,46.8,1.4,1.2,2.5
4,2013,Minnesota,San Jose State,1,84,13,25.7,10.5,20.5,51.3,148.1,0.9,45.1,195.2,4.3,1.8,65.6,343.3,5.2,7.2,10.3,0.8,18.3,4.4,36.1,0.7,0.5,1.2,24,13,22.2,19.0,31.2,61.0,215.1,1.2,34.8,158.2,4.5,1.5,66.0,373.2,5.7,9.5,8.3,1.1,18.8,3.4,29.4,0.7,0.8,1.5,44,12,32.4,26.4,41.3,63.9,355.9,2.8,36.0,137.3,3.8,1.0,77.3,493.3,6.4,14.3,8.8,1.5,24.6,5.1,46.8,0.7,1.2,1.8,104,12,35.1,20.9,33.9,61.7,244.7,2.2,40.9,214.6,5.2,2.4,74.8,459.3,6.1,11.1,11.9,1.4,24.4,4.7,43.0,0.4,1.0,1.4
4,2013,Mississippi State,Troy,1,71,13,27.7,19.5,33.0,59.0,244.5,1.4,40.5,189.9,4.7,2.2,73.5,434.4,5.9,11.2,11.2,1.2,23.5,4.9,39.6,0.5,0.9,1.4,33,13,23.0,18.5,29.8,61.9,205.2,1.4,34.2,144.2,4.2,1.3,64.1,349.3,5.5,9.5,7.2,1.2,17.8,5.0,43.0,0.8,1.1,1.9,32,12,34.1,27.1,40.3,67.3,322.3,2.3,36.4,141.0,3.9,1.9,76.7,463.3,6.0,12.6,9.2,1.2,22.9,7.3,74.6,0.8,0.8,1.5,108,12,35.9,19.2,33.1,57.9,313.6,2.3,39.4,170.1,4.3,2.3,72.5,483.7,6.7,11.5,9.4,2.1,23.0,6.8,56.0,0.4,0.5,0.9
4,2013,Indiana,Missouri,0,16,12,38.4,23.3,39.2,59.4,306.7,3.0,38.2,201.8,5.3,2.1,77.3,508.5,6.6,13.6,10.1,1.3,25.0,5.2,42.9,0.5,1.2,1.7,115,12,38.8,21.1,34.6,61.0,290.2,2.0,43.8,237.8,5.4,2.9,78.3,527.9,6.7,12.4,12.5,1.0,25.8,5.5,43.6,0.8,0.6,1.4,13,14,39.1,19.1,32.4,58.8,252.9,2.2,42.0,237.9,5.7,2.5,74.4,490.7,6.6,11.1,11.4,1.9,24.5,5.1,38.8,0.6,0.6,1.1,34,14,23.1,25.4,40.5,62.8,264.9,1.3,36.6,152.9,4.2,1.4,77.1,417.9,5.4,11.4,8.6,1.2,21.2,7.4,55.6,0.9,1.4,2.3
4,2013,Nevada,Hawaii,1,75,12,26.9,22.8,34.5,66.2,247.3,1.4,46.7,181.9,3.9,1.9,81.2,429.3,5.3,12.0,9.6,1.6,23.2,5.8,46.1,0.5,0.4,0.9,103,12,34.4,21.3,31.7,67.1,246.8,1.6,39.3,258.5,6.6,2.8,71.0,505.3,7.1,11.1,11.4,1.0,23.5,6.4,58.3,0.7,0.8,1.5,72,12,27.4,24.7,43.3,56.9,301.4,2.6,35.7,114.6,3.2,1.0,79.0,416.0,5.3,13.3,7.0,1.4,21.8,7.5,68.4,1.0,1.8,2.8,114,12,38.8,20.7,34.7,59.6,281.1,2.3,48.2,213.6,4.4,2.3,82.8,494.7,6.0,11.1,11.7,2.3,25.1,5.8,52.9,1.3,0.8,2.0
4,2013,Notre Dame,Michigan State,1,74,13,27.2,17.4,33.0,52.7,254.8,2.1,33.8,150.6,4.5,0.9,66.8,405.5,6.1,11.5,7.3,1.8,20.5,5.6,46.0,0.3,1.0,1.3,26,13,22.4,18.5,31.4,58.8,198.2,1.5,40.2,168.0,4.2,1.0,71.5,366.2,5.1,9.8,10.0,1.8,21.5,5.4,49.8,0.3,1.0,1.3,62,14,29.4,17.7,30.7,57.7,211.7,1.6,40.6,173.8,4.3,1.6,71.4,385.5,5.4,10.1,9.4,1.4,20.9,5.4,50.4,0.6,0.5,1.1,3,14,13.2,15.2,32.0,47.5,165.6,0.9,30.4,86.3,2.8,0.6,62.4,251.9,4.0,7.9,4.6,1.9,14.3,5.1,46.1,0.8,1.2,2.0
4,2013,San Diego State,Oregon State,0,58,13,29.8,20.0,35.5,56.3,258.3,1.5,39.2,166.6,4.2,2.3,74.8,424.9,5.7,10.7,8.7,1.2,20.6,6.8,59.1,1.2,1.1,2.3,93,13,31.7,22.8,37.5,60.7,254.8,2.4,35.9,131.4,3.7,1.5,73.5,386.2,5.3,11.2,7.4,2.0,20.5,6.4,49.5,0.8,0.6,1.5,28,13,34.8,31.8,48.0,66.2,372.6,2.9,27.3,94.4,3.5,1.2,75.3,467.0,6.2,16.2,6.7,1.9,24.8,6.3,50.6,0.8,1.2,2.0,91,13,31.4,20.4,33.8,60.4,246.3,1.5,37.3,190.3,5.1,2.2,71.1,436.6,6.1,11.1,9.5,1.3,21.8,6.2,55.8,0.8,1.5,2.3
4,2013,Penn State,Kent State,1,68,12,28.7,20.1,34.1,58.9,259.2,1.8,41.8,174.0,4.2,1.8,75.8,433.2,5.7,11.1,9.3,2.1,22.5,4.6,33.6,1.0,0.8,1.8,59,12,26.2,20.8,35.3,58.9,237.3,1.5,36.8,144.0,3.9,1.3,72.0,381.3,5.3,11.7,7.2,0.6,19.4,6.0,53.2,0.6,1.1,1.7,104,12,20.8,17.4,30.3,57.6,186.5,1.2,36.2,182.4,5.0,1.3,66.4,368.9,5.6,9.0,8.4,1.5,18.9,6.2,53.4,0.7,0.8,1.4,68,12,26.9,14.7,27.0,54.3,211.1,1.6,40.8,198.8,4.9,1.8,67.8,409.9,6.1,8.9,11.3,1.3,21.6,6.1,53.5,0.3,0.8,1.1
4,2013,Duke,Pitt,0,40,14,32.8,21.3,33.7,63.1,248.1,1.9,38.9,178.0,4.6,2.0,72.6,426.1,5.9,10.8,9.9,0.6,21.3,4.6,40.7,0.4,1.4,1.8,65,14,26.6,18.9,32.9,57.4,243.9,1.8,40.9,174.1,4.3,1.2,73.8,418.0,5.7,10.7,10.1,1.4,22.2,6.1,53.6,0.6,1.3,1.9,85,12,25.6,19.4,31.9,60.8,247.5,1.7,33.9,114.0,3.4,1.3,65.8,361.5,5.5,11.1,7.3,1.0,19.3,5.4,41.1,0.7,0.8,1.4,71,12,27.4,16.2,27.8,58.3,210.8,1.5,38.3,153.7,4.0,1.5,66.0,364.4,5.5,8.7,8.3,1.2,18.2,4.8,45.2,0.7,0.6,1.3
4,2013,Rutgers,Arkansas,1,77,13,26.5,18.5,34.0,54.3,235.6,1.7,35.0,129.5,3.7,1.3,69.0,365.2,5.3,10.3,7.5,1.8,19.5,6.5,53.8,0.6,1.7,2.3,81,13,29.8,25.5,40.1,63.5,312.0,2.4,32.5,100.8,3.1,1.3,72.6,412.8,5.7,13.9,6.1,1.2,21.2,7.0,62.3,0.8,0.6,1.4,105,12,20.7,12.5,25.1,49.8,148.5,1.3,39.5,208.7,5.3,1.2,64.6,357.2,5.5,7.5,10.1,0.9,18.5,4.1,38.4,1.0,0.9,1.9,88,12,30.8,19.3,29.7,64.9,235.0,2.1,38.2,178.4,4.7,1.8,67.8,413.4,6.1,10.6,10.6,1.0,22.2,4.6,35.1,0.5,0.7,1.2
4,2013,USC,Utah State,1,60,14,29.7,17.9,27.8,64.3,227.1,1.4,38.1,172.0,4.5,2.1,65.9,399.1,6.1,9.4,8.9,1.4,19.8,6.8,57.7,0.6,0.6,1.2,16,14,21.2,21.0,36.9,57.0,214.6,1.4,30.4,120.3,4.0,1.0,67.3,334.9,5.0,9.7,6.8,1.7,18.2,4.7,48.1,0.4,1.2,1.6,50,14,31.8,21.2,34.3,61.9,233.4,2.1,42.3,178.1,4.2,1.5,76.6,411.5,5.4,11.1,9.1,1.9,22.1,6.0,55.9,0.6,0.7,1.4,7,14,17.1,18.6,34.5,54.0,224.1,1.2,38.2,106.7,2.8,0.6,72.7,330.9,4.6,9.2,7.1,2.1,18.4,5.7,52.4,0.9,1.2,2.1
